,id,Neighb,Restaurant,Hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
23,ChIJyzTw7X6AhYARJS0C2cigvFI,Financial District,Goat Hill Pizza,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,11.0,10.0,18.0,17.0,32.0,25.0,0.0,0.0
12,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,12.0,37.0,39.0,34.0,44.0,46.0,0.0,0.0
13,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,13.0,39.0,36.0,31.0,36.0,41.0,0.0,0.0
14,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,14.0,13.0,13.0,13.0,17.0,18.0,0.0,0.0
15,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,17.0,18.0,17.0,13.0,34.0,29.0,31.0,39.0
18,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,18.0,48.0,48.0,56.0,63.0,62.0,68.0,46.0
19,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,19.0,74.0,74.0,98.0,82.0,89.0,100.0,48.0
20,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,20.0,68.0,72.0,81.0,77.0,86.0,96.0,50.0
21,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,21.0,39.0,43.0,31.0,51.0,56.0,60.0,36.0
22,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ChIJldb_KYqAhYARwCMVmft0mqU,Financial District,Pachino Pizzeria,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,11.0,22.0,49.0,23.0,25.0,34.0,20.0,0.0
12,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,12.0,44.0,81.0,73.0,50.0,53.0,38.0,29.0
13,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,13.0,57.0,82.0,95.0,68.0,58.0,49.0,45.0
14,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,14.0,50.0,51.0,53.0,62.0,45.0,48.0,50.0
15,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,15.0,30.0,29.0,20.0,43.0,32.0,48.0,44.0
16,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,16.0,22.0,33.0,24.0,33.0,36.0,58.0,41.0
17,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,17.0,40.0,56.0,43.0,48.0,59.0,68.0,51.0
18,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,18.0,73.0,81.0,62.0,77.0,87.0,77.0,68.0
19,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,19.0,89.0,90.0,71.0,95.0,100.0,85.0,72.0
20,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,20.0,70.0,76.0,64.0,86.0,88.0,80.0,56.0
21,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,21.0,35.0,49.0,46.0,55.0,59.0,58.0,0.0
22,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,22.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0
23,ChIJrU1zCoiAhYARROMfNKqIWQM,Financial District,California Pizza Kitchen,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),11.0,33.0,43.0,35.0,61.0,44.0,15.0,22.0
12,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),12.0,38.0,52.0,66.0,74.0,63.0,25.0,33.0
13,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),13.0,35.0,52.0,79.0,63.0,55.0,35.0,40.0
14,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),14.0,27.0,43.0,50.0,38.0,30.0,36.0,43.0
15,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),15.0,17.0,33.0,21.0,18.0,16.0,28.0,38.0
16,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),16.0,11.0,33.0,17.0,17.0,23.0,23.0,31.0
17,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),17.0,16.0,44.0,36.0,36.0,50.0,32.0,32.0
18,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),18.0,37.0,55.0,58.0,64.0,83.0,50.0,44.0
19,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),19.0,60.0,56.0,66.0,79.0,100.0,62.0,54.0
20,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),20.0,57.0,42.0,52.0,66.0,81.0,54.0,43.0
21,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),21.0,31.0,22.0,28.0,37.0,44.0,32.0,0.0
22,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ChIJoXMvTNuBhYARcPiLzjE1biw,Financial District,Pizzeria Delfina (3),23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),10.0,33.0,6.0,6.0,26.0,13.0,0.0,0.0
11,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),11.0,40.0,20.0,20.0,73.0,20.0,0.0,0.0
12,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),12.0,46.0,46.0,26.0,100.0,20.0,0.0,0.0
13,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),13.0,40.0,46.0,26.0,66.0,26.0,0.0,0.0
14,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),14.0,26.0,26.0,26.0,33.0,26.0,0.0,0.0
15,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),15.0,20.0,26.0,26.0,46.0,26.0,0.0,0.0
16,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),16.0,20.0,40.0,33.0,73.0,53.0,0.0,0.0
17,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),17.0,40.0,60.0,60.0,46.0,100.0,0.0,0.0
18,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),18.0,53.0,53.0,80.0,53.0,80.0,0.0,0.0
19,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),19.0,33.0,26.0,46.0,40.0,26.0,0.0,0.0
20,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ChIJhxhwkomAhYAReZ8jCsmHd5U,Financial District,Escape From New York Pizza (2),23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,8.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0
9,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,9.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0
10,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,10.0,9.0,19.0,0.0,14.0,4.0,0.0,0.0
11,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,11.0,28.0,38.0,4.0,52.0,33.0,0.0,0.0
12,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,12.0,71.0,66.0,71.0,85.0,71.0,0.0,0.0
13,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,13.0,66.0,80.0,100.0,71.0,57.0,0.0,0.0
14,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,14.0,28.0,76.0,23.0,47.0,23.0,0.0,0.0
15,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,15.0,14.0,57.0,19.0,28.0,23.0,0.0,0.0
16,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ChIJo0q8yIqAhYARIXgaZq3aKEA,Financial District,Tricolore Caffè & Pizzeria Restaurant and Catering,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,11.0,20.0,45.0,37.0,56.0,38.0,0.0,0.0
12,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,12.0,58.0,100.0,63.0,72.0,58.0,0.0,0.0
13,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,13.0,27.0,59.0,52.0,60.0,63.0,0.0,0.0
14,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,14.0,13.0,10.0,21.0,33.0,50.0,0.0,0.0
15,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,15.0,13.0,8.0,8.0,18.0,36.0,0.0,0.0
16,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,16.0,19.0,30.0,19.0,31.0,37.0,0.0,0.0
17,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,17.0,28.0,68.0,47.0,63.0,53.0,11.0,0.0
18,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,18.0,38.0,96.0,74.0,78.0,73.0,26.0,0.0
19,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,19.0,41.0,89.0,74.0,73.0,86.0,39.0,0.0
20,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,20.0,36.0,53.0,46.0,68.0,82.0,39.0,0.0
21,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,21.0,24.0,20.0,18.0,50.0,65.0,26.0,0.0
22,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,22.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
23,ChIJnxhDKX2AhYAROVF8Mpobz6Y,Financial District,Jersey Pizza,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
